true_sigma,predicted_sigma
0.5456757312720205,0.3916674648364611
0.9825097949383713,0.8874416925309127
0.14243267317811725,0.1311298258654872
0.5411391042418205,0.36678474102682057
0.3956113621067436,0.3404059424359763
0.15689344359721982,0.17540030747403698
0.9634206911873832,0.8883642504405337
0.23483767729414207,0.22330766708942829
0.4617210325763091,0.3951024789173456
0.892055038911575,0.45965611199552586
0.49678545009120595,0.3918554085487029
0.6132266243068205,0.6109285636520878
0.3278260753902561,0.3003246850054784
0.8741111974583312,0.9333925773211582
0.5065096636543002,0.33926306380683213
0.9366487592651537,0.8813756121012787
0.3553025794668557,0.3283204360599688
0.5557335911730845,0.468488263464857
0.6959060771942022,0.5775163364670605
0.09424435818895435,0.09377440016670512
0.10308114197204332,0.2281298067235916
0.9623713209708452,0.930245640577724
0.7222902905668168,0.690718423984204
0.7187850344882668,0.39565364066980163
0.15236783328827264,0.147000785041576
0.2590167244193229,0.23621177742722183
0.45284067991875093,0.4053037157982573
0.09024559057852886,0.12902841594363654
0.8390140381467184,0.9155133326164587
0.09379042305971519,0.11907327222560227
0.7515482193313547,0.7050335521398631
0.9690408593379587,1.0386847401276968
0.7583333099109381,0.6507460138080193
0.7328749777991046,0.5913528066137019
0.21225877897844297,0.168776143272424
0.21019024979289583,0.23820263653016618
0.5614894012869239,0.44034117031204434
0.612455141397466,0.521411529223349
0.9871760775852344,0.84067658762707
0.6812600397690917,0.40466928028665605
0.19044214770110224,0.17987281365503885
0.4841239166591909,0.3664088582198286
0.7239077949731303,0.7935630464272804
0.8902299920967186,0.04626240353666551
0.6591019846212862,0.6013465091211045
0.19769037676328396,0.16246999449826727
0.5758197693531778,0.5063608175808272
0.14421336453666772,0.1622435706414705
0.7902729497330904,0.7536729034916361
0.608773384953217,0.5510775054584532
0.8016093933842028,0.6222677054861537
0.09005945298899719,0.2515924888910108
0.3337989960681889,0.23093119666551523
0.9202657642350306,0.9108900545703362
0.44110165362528664,0.4043622809951981
0.16752268751011948,0.21849848548421602
0.9236146425172123,0.6768679990509877
0.7008588499984624,0.5349329747244037
0.898612307796889,0.25364294700829226
0.6467796165656541,0.4334440162028199
0.8288098794832139,0.9956943204443112
0.32911100059247705,0.3067204474756731
0.1158254021813875,0.14636376672741447
0.4444758902101541,0.5896944574177054
0.16118592123456885,0.1435799989777342
0.09240060589336155,0.12510013536389664
0.643752722941697,0.5986054601544718
0.1654294102224068,0.1765635112072156
0.9828144759143815,0.8009947351971581
0.119000976103994,0.12791398267071027
0.9666537222912528,1.018657329024579
0.09089401242777001,0.18556611602551604
0.9625411468925745,0.8287353571153749
0.8137465478424349,0.8025748146024169
0.15038205403210042,0.1523974623216095
0.5370059790285978,0.39261206038407637
0.1629485935848873,0.18732866273710666
0.8130115956373329,0.999793911085044
0.9898650604702648,0.9861452384074124
0.7460632233207168,0.679528020637047
0.5040587776890155,0.37199964751375586
0.33657488104686706,0.31927453845282444
0.6087081208215632,0.631770002223787
0.18811240275402952,0.22879672862285866
0.5427661230421881,0.4998974904339754
0.2395360299712183,0.2867248739600602
0.10132210593594793,0.13036886217742086
0.9757818397093105,1.0216525818764453
0.6166732610205719,0.5673642103842165
0.6343223541507158,0.5077417519473627
