run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
69,2095,10000,3300,3300,3400,0.6181916246391842,0.1326601858096313,0.6326823662474753,0.3041754916466128,0.014566770856541,0.5391342688060796,2.8363008330052253,0.0001211885297807,0.1875794153592154,3,44
70,2096,10000,3300,3300,3400,0.6246578651840734,0.1194705008004668,0.6697421158022417,0.3098099222426614,0.0136261850216591,0.5161298695167249,2.324163833982311,0.0001470835259704,0.1903918546597041,3,40
71,2097,10000,3300,3300,3400,0.6345435882849481,0.1282567282296171,0.6215089641470634,0.3095474200920364,0.0129403984327695,0.5310573163319743,2.834949915995822,0.0001251838265863,0.1883869612820593,4,39
72,2098,10000,3300,3300,3400,0.6299012918635105,0.1221823562011144,0.775587477561968,0.3085509302375997,0.0242461482301586,0.5267679107944628,3.3526134169951547,0.0001732476469923,0.1920051036983099,2,52
73,2099,10000,3300,3300,3400,0.6234236218585674,0.1355474342749165,0.6293594857811821,0.307772956172689,0.024737962748333,0.5426103347901154,3.011190583987627,0.0001390932319576,0.1891771443316167,3,60
74,2100,10000,3300,3300,3400,0.6388077725414265,0.1416916988511438,0.7348573475339831,0.3154208504829877,0.0203576881485247,0.5356369583362595,2.0308106250013225,0.0001084802908521,0.185966039141948,2,51
75,2101,10000,3300,3300,3400,0.6168694729009526,0.1148542249632913,2.4316781418779048,0.3022525395070805,0.0178440227865851,0.5368721708443812,2.5977638750046026,0.0001351102871601,0.1878895305092859,3,32
76,2102,10000,3300,3300,3400,0.6306084965092771,0.1322918921216245,0.6741015537555916,0.3097789161934951,0.0211409163221729,0.5036558421352093,1.5229370830056723,0.00012655647451,0.186578063425812,3,38
77,2103,10000,3300,3300,3400,0.6200775283254609,0.1138390801921184,0.742688163013725,0.304893912302093,0.0296817117084409,0.5392474955421976,2.278468417003751,0.0001436276429825,0.1921278484307207,1,23
78,2104,10000,3300,3300,3400,0.6182337643115097,0.1077308335383028,0.6283013363942548,0.3028642871070733,0.0200393874979406,0.5451064505961685,2.2415032910066657,0.0001520708781968,0.1906512208576429,4,51
79,2105,10000,3300,3300,3400,0.6126640740399668,0.1097387722585061,0.6126474164014701,0.2981089963088791,0.0162205859899979,0.5213319637643729,2.21424429200124,0.000139191174907,0.1843962610701742,1,59
80,2106,10000,3300,3300,3400,0.623473524093698,0.1226596375612293,0.645622966187936,0.3074010452552377,0.0227151302571853,0.5299614777221799,2.047939874988515,0.0001299876534818,0.1893689691659926,0,47
81,2107,10000,3300,3300,3400,0.6195732128340757,0.1202852599277574,0.6554232874961587,0.3059945952827179,0.0159036223351956,0.526751619007237,1.4536825419927482,0.0001449632348821,0.1868143853826119,4,40
82,2108,10000,3300,3300,3400,0.6264908415094735,0.1377326324583356,0.7112140208799211,0.3078012065874656,0.0246861764603369,0.5251640168748083,1.0707323329988867,0.0001420464746736,0.1898204713054088,3,47
83,2109,10000,3300,3300,3400,0.6127920779561783,0.1562641238387415,0.5850331342984769,0.3020573643262039,0.0164020683647456,0.5403370125879798,2.752652458002558,0.0001417035288314,0.1859927590001006,4,61
84,2110,10000,3300,3300,3400,0.6286433213319957,0.149346113951239,0.6575951011343715,0.3099623894622392,0.0204405771202394,0.5478806556366626,1.67894395798794,0.0001268014688428,0.1873173191324928,2,49
85,2111,10000,3300,3300,3400,0.6314955085367844,0.1204216856421203,0.6849945004394115,0.3087892680959413,0.0282526689130069,0.5470305239031962,1.8410885419871192,0.0001529288248789,0.187900691645761,1,54
86,2112,10000,3300,3300,3400,0.6501864099533436,0.1239516962180241,0.6730240836905238,0.3154201993364112,0.0195134151889287,0.5433844022693881,1.8149899170093704,0.00018446088207,0.1890329295218302,0,46
87,2113,10000,3300,3300,3400,0.614269825893261,0.1246058715913355,0.654732589575289,0.3032421583182684,0.0216696550825876,0.533859542619124,2.3634190000011586,0.0001677941113217,0.1923580307417517,4,46
88,2114,10000,3300,3300,3400,0.6268793861929246,0.0846759806471255,0.5993360906321067,0.3068205319345166,0.0142536089221263,0.5202876220136741,3.045042832993204,0.000127230587703,0.1857977762806431,4,54
89,2115,10000,3300,3300,3400,0.6315010263059246,0.1172932236909556,0.6536522982437608,0.3107804148848074,0.02350532180287,0.5287800260777714,2.1593153750000056,0.0001486764642108,0.1882113698558727,1,53
90,2116,10000,3300,3300,3400,0.626454884536162,0.1223012987481108,0.6356669603435124,0.3086150117620685,0.0197222441148583,0.5526159838338509,2.3650742910103872,0.0001137620540034,0.1887847275818935,3,42
91,2117,10000,3300,3300,3400,0.6120817974124899,0.115640813985152,0.6672291200116244,0.3040102698099912,0.0135054972463549,0.5267896890272263,3.4886482500005513,0.0001539705879301,0.1872708432890908,1,66
92,2118,10000,3300,3300,3400,0.6339536470498759,0.1007250125582881,0.6026406699515562,0.3074642839535463,0.0240047397297943,0.5362560823550921,2.5208911249937955,0.0001450244128457,0.1913384913830604,1,41
93,2119,10000,3300,3300,3400,0.6101451101641159,0.1325697287721409,0.5915793157176462,0.299872153182653,0.0240378079826671,0.5481601272998533,1.4788358329969924,0.0001308088266181,0.1858581424815353,0,46
94,2120,10000,3300,3300,3400,0.6102649866380596,0.129495388730208,0.6096199137643881,0.2988791184663413,0.0273518316443239,0.5304071506052357,2.100580041995272,0.0001918994188171,0.187113094863036,4,65
95,2121,10000,3300,3300,3400,0.6133750821554917,0.1168104040678184,0.6504463888871027,0.3006948128524674,0.022053249174967,0.5294424128647708,1.7077785000146832,0.0001273282310541,0.1868692518471011,3,47
96,2122,10000,3300,3300,3400,0.6005302717854855,0.1189887701104655,0.5982566780043922,0.2939579053804738,0.0186777240057801,0.5116046260455158,1.7490413329796866,0.0001473649942507,0.1847545837409177,0,47
97,2123,10000,3300,3300,3400,0.6067858471031822,0.1627768382727091,0.6379076048876647,0.3023771405841948,0.0217488517198488,0.5431125025111467,1.068894249998266,0.000114754999659,0.1859959442218505,1,41
98,2124,10000,3300,3300,3400,0.6190377778863103,0.0953946693470909,0.634760567049165,0.306697040966991,0.0124031568735465,0.5341263403910664,1.5817027919983957,0.0001636152977452,0.1881714515768016,4,50
99,2125,10000,3300,3300,3400,0.6119932838369169,0.1136683415225586,0.6904166681053411,0.3028646283096599,0.0115226494846346,0.5289673909826436,1.6389086249982938,0.0005059067659792,0.186785327480022,3,60
