run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
59,2085,100,33,33,34,0.6315657479354193,0.27949025799054766,1.5668115749228264,0.3627532302714991,0.22921972996976525,0.29626704832698764,0.1723083749820944,0.0014424115172861254,0.22971392300126853,4,3
60,2086,100,33,33,34,0.7136441665831298,0.10140634175377855,0.9788107978102808,0.34899693938053467,0.1341848740401097,0.5070535518255305,0.28480212498106994,0.001420352525789948,0.23147207478023282,4,15
61,2087,100,33,33,34,0.5395281256405338,0.23642258860102106,0.7853814908202368,0.2887388529435675,0.18727880156131366,0.29791813363609904,0.17713399999774992,0.0010882358765229583,0.1713718413938482,1,14
62,2088,100,33,33,34,0.770782373138206,0.12419773236963548,0.8818004842569723,0.3570154511215251,0.3664369278039168,0.3905241511276311,0.31663579199812375,0.0014607649063691497,0.2029841065559976,1,14
63,2089,100,33,33,34,0.6883648261384622,0.34368576414900937,2.8338603215141114,0.37784549929766736,0.21065221174229687,0.26215034054036873,0.12522333301603794,0.0009852939162074642,0.28902213204815974,4,1
64,2090,100,33,33,34,1.0310116248864782,0.29109912828961426,7.80275643140272,0.5489333720374754,0.3323542037783659,0.2399886136013792,0.15648237499408424,0.001290441586581223,0.3580657282531397,2,3
65,2091,100,33,33,34,0.5867593767611077,0.37090347186112543,6.5803267637461405,0.35338419075431116,0.3351310609555621,0.13710197868214477,0.1246974169916939,0.0015845589052118799,0.25750708121979315,0,1
66,2092,100,33,33,34,0.5830510107625061,0.25089174150437316,0.8670206382150996,0.305541784665431,0.17435553718909913,0.32320036248605766,0.21494866700959392,0.0013051467249169946,0.1925487162338658,4,11
67,2093,100,33,33,34,0.5135996717436618,0.15242820334925894,0.716270260724828,0.26962507340538505,0.19177669109062323,0.329387376678219,0.29916170801152475,0.0012757355922504382,0.20141628910911277,0,9
68,2094,100,33,33,34,0.6033394934384692,0.27216168839922406,1.4802033084336677,0.3438267012894613,0.1803763316805313,0.3299394438303947,0.12508404097752646,0.0010232941028388107,0.342748608218644,0,1
69,2095,100,33,33,34,0.5330250185274299,0.2929121028943828,0.6971215528332915,0.2904177971695776,0.20043026245573825,0.5788094560063549,0.1306222919956781,0.00097549962126376,0.21143078598282558,3,2
70,2096,100,33,33,34,0.7609804123429367,0.297113886702018,2.3995685955479513,0.4380731475174172,0.36814372580809757,0.2916428169948437,0.38196758399135433,0.0012205881135099951,0.30337103712771857,2,18
71,2097,100,33,33,34,0.6323609267431688,0.18439169796224278,0.3122699676525117,0.27291874225878143,0.20366535396003882,0.4378432285173598,0.3018543329962995,0.0015477939193849178,0.19563275251200318,3,12
72,2098,100,33,33,34,0.6193166651715557,0.16692909702646114,1.379888075496628,0.35051934052795514,0.35809292032886336,0.3368059326922443,0.15917108400026336,0.0014142064815934967,0.20974093365691063,2,6
73,2099,100,33,33,34,0.7269993015522225,0.37832231589103404,5.292396019384661,0.41671534452822645,0.28001849614058894,0.19540446261122835,0.12304191698785871,0.0009595584261285909,0.3326983224248746,0,1
74,2100,100,33,33,34,0.48970259893899276,0.16989487853887325,0.6224525533978308,0.2667494173012111,0.22076344374670198,0.5569661069864497,0.19818220799788833,0.001090706278131727,0.21487615080040384,4,13
75,2101,100,33,33,34,0.8679496875518661,0.13009715571458105,1.5512270395834136,0.4381050249743109,0.18999186285193803,0.3922966511168868,0.1650089170143474,0.0014032060896758648,0.19042491473393422,1,4
76,2102,100,33,33,34,0.32394327421304103,0.09646247873635372,0.1898589154171594,0.17684507767511445,0.16750113800560562,0.44963240597581045,0.213501999998698,0.001329676974016954,0.20583560990210104,4,9
77,2103,100,33,33,34,1.1218475325033705,0.1859258305644104,1.857712253560777,0.565197759555324,0.29310973627932346,0.45564808574269877,0.1744024580111727,0.0018223235041231794,0.21412418725493668,0,3
78,2104,100,33,33,34,0.6049870066642742,0.26179163265608846,1.1433548087042726,0.2996040169148433,0.1912980235721029,0.3031452166706182,0.18306166701950133,0.0015012055347837945,0.3213854034027189,0,3
79,2105,100,33,33,34,0.8985991038684228,0.25203001981324735,0.8929683346694643,0.4515805066225787,0.2929863443663991,0.5198970250525476,0.29931129098986275,0.0014019417850410238,0.2417800383732868,4,14
80,2106,100,33,33,34,0.5048509176714714,0.3344033209227218,1.4668081972010776,0.30258291468193055,0.3598545079549065,0.24162820623991244,0.1842718340049032,0.0009987647097338649,0.34429043956688044,1,1
81,2107,100,33,33,34,0.7209921197732126,0.31947374054817207,1.0405257493587963,0.39917383670163553,0.17479910600577908,0.6450248453382967,0.12419875001069158,0.0010649408282273833,0.2208291842755618,2,1
82,2108,100,33,33,34,0.48966491447012356,0.21539808600553534,0.3158455064653616,0.2272386947696583,0.12045360286070761,0.4686304406129804,0.2623972089786548,0.001286765087998527,0.1644959739561495,3,11
83,2109,100,33,33,34,0.6584856326637292,0.2095155638334356,0.9330185077620071,0.3385459019648839,0.1071908449122555,0.4794814282715449,0.19751437500235625,0.0010796468225581681,0.19651027864841214,2,5
84,2110,100,33,33,34,0.4592270242949254,0.1289995609510377,0.5298569299041792,0.22998641595275846,0.10579509865077497,0.4656815015101332,0.2170157090004068,0.0009742644204593756,0.2473040381722964,4,5
85,2111,100,33,33,34,0.6852154752638823,0.1269623726444611,1.4743088886345277,0.36318457509524876,0.3475542909792787,0.31113549207900953,0.2465057910012547,0.001012264607090722,0.14676829867391253,4,10
86,2112,100,33,33,34,0.6524606019223139,0.11290099857255499,0.6121140106141274,0.30139994943229587,0.1838238637393929,0.39860864743951174,0.22015012498013675,0.001290441586581223,0.18541922628220742,1,7
87,2113,100,33,33,34,0.925842855813945,0.2674273726102757,0.9726167579772659,0.458869761679973,0.13938914808819347,0.6105746360519891,0.3505135409941431,0.0011924121816478232,0.23258369580566293,0,21
88,2114,100,33,33,34,0.4565355711803431,0.17089483800561334,0.6146440744046847,0.24844572936285053,0.11959768939005821,0.3623590256972792,0.41855995799414814,0.0013419117107439566,0.2455314738680995,0,39
89,2115,100,33,33,34,0.535547276394135,0.24652356984014082,1.1563256149738699,0.2975570199501746,0.17469801522069917,0.2954815494272398,0.12433233301271684,0.0011936174226267373,0.16990260325747739,3,1
90,2116,100,33,33,34,0.3323783657909491,0.24058919107401663,0.3962250833520863,0.19183766129974686,0.1693370302702474,0.4531436517305608,0.12270325000281446,0.0015747355064377189,0.1866899644464616,0,1
91,2117,100,33,33,34,1.151096943618059,0.2424611132260009,2.7893521528139034,0.6026814199636589,0.2682499142212439,0.3435852378015057,0.28334829199593514,0.0013749993419932092,0.2504133796995911,0,7
92,2118,100,33,33,34,0.5834966975420475,0.2347361206723372,1.1143827645336915,0.30870280902280767,0.2171969851254673,0.30376875257027347,0.2261831659998279,0.0016053818399086595,0.28413542484964743,0,6
93,2119,100,33,33,34,0.4312124687871308,0.2470738103578196,0.48156931076907,0.24366431727097987,0.16201675167358606,0.6041366703938342,0.20810820799670182,0.0016139700378784362,0.14949536892102855,2,8
94,2120,100,33,33,34,0.4021091622612028,0.172962010090194,0.3311695250559836,0.21199971449842392,0.17167158752667233,0.40547904431862325,0.45457037500455044,0.001462000107173534,0.1609824574097149,0,9
95,2121,100,33,33,34,0.72594337245818,0.42897545226186024,12.668869049787846,0.4317264787305327,0.33660779892063275,0.12939062626238082,0.12509670801227912,0.0013308822149958681,0.434645445858169,1,1
96,2122,100,33,33,34,0.8345960413498583,0.12824819416983535,0.7649274420828793,0.38244357176572247,0.2798980635901123,0.38354040898305297,0.43378445800044574,0.0014276764191248838,0.20918371288974688,2,11
97,2123,100,33,33,34,0.608417804259125,0.14121975623671199,0.9451734046405823,0.32152437666216294,0.1874511410273454,0.3118992860986843,0.18786879099207,0.0012402058072278604,0.15898540582836168,3,5
98,2124,100,33,33,34,0.9774734390243461,0.2988633502743674,8.221613379184744,0.5551516238198533,0.39518816620193375,0.2038830923981968,0.12152462502126582,0.0009411759332151097,0.26657560306252953,0,1
99,2125,100,33,33,34,0.5689088756712843,0.18239580595695354,0.7264894500809967,0.29819982031492076,0.13433111398970454,0.6180576761340709,0.30422574997646734,0.0014840590986697113,0.21061176755318692,0,32
